,id,followers,genres,name,popularity
265832,3JsHnjpbhX4SnySpvpa9DK,2893749.0,['korean ost'],V,67
116959,4IVAbR2w4JJNJDDRFP3E83,2893671.0,"['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",6LACK,85
146179,2gRP1Ezbtj3qrERnd0XasU,2890393.0,"['latin', 'latin arena pop', 'latin pop']",Camila,73
107330,3zgnrYIltMkgeejmvMCnes,2889801.0,"['afrofuturismo brasileiro', 'pop nacional', 'r&b brasileiro']",IZA,70
125171,6jGMq4yGs7aQzuGsMgVgZR,2889175.0,"['brooklyn drill', 'melodic rap', 'nyc rap']",Lil Tjay,91
143701,7HCqGPJcQTyGJ2yqntbuyr,2872566.0,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",Amit Trivedi,70
145061,4m6ubhNsdwF4psNf3R8kwR,2862663.0,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste']",KHEA,82
142147,3gBKY0y3dFFVRqicLnVZYz,2856679.0,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",Alka Yagnik,74
146020,4NUePmzDvCYqilXBFa91Hg,2846562.0,"['pagode', 'pagode novo', 'sertanejo pop']",Dilsinho,76
143551,2UwqpfQtNuhBwviIC0f2ie,2844777.0,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap conscient']",Damso,77
143032,4QQgXkCYTt3BlENzhyNETg,2844202.0,"['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']","Earth, Wind & Fire",77
144658,2p4FqHnazRucYQHyDCdBrJ,2823258.0,"['canadian pop punk', 'canadian punk', 'canadian rock', 'pop punk']",Simple Plan,72
144597,3XHO7cRUPCLOr6jwp8vsx5,2802338.0,"['indie rock', 'modern rock']",alt-J,75
143073,09UmIX92EUH9hAK4bxvHx6,2800088.0,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",Mithoon,70
145962,5nP8x4uEFjAAmDzwOEc9b8,2796430.0,"['r&b brasileiro', 'rap cearense', 'trap brasileiro']",Matuê,78
147768,5SulO4l40qDuV9zUGLZx7n,2790526.0,"['italian hip hop', 'trap italiana']",Capo Plaza,77
144570,2y8Jo9CKhJvtfeKOsYzRdT,2783501.0,"['adult standards', 'classic rock', 'mellow gold', 'soft rock']",Rod Stewart,77
142076,0gadJ2b9A4SKsB1RFkBb66,2766259.0,"['folk-pop', 'neo mellow', 'pop', 'pop rock']",Passenger,77
104057,1etNnR2SdlelBQAICa2Q5m,2759884.0,"['funk carioca', 'funk ostentacao', 'funk paulista']",Mc Pedrinho,60
147772,4IMAo2UQchVFyPH24PAjUs,2754074.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Jowell & Randy,77
144540,1snhtMLeb2DYoMOcVbb8iB,2749745.0,"['anime', 'j-pop']",Kenshi Yonezu,73
144623,0a1gHP0HAqALbEyxaD5Ngn,2749395.0,"['contemporary country', 'country', 'country road', 'pop rock']",Rascal Flatts,74
107315,2GoeZ0qOTt6kjsWW4eA6LS,2747235.0,"['desi pop', 'gujarati pop', 'modern bollywood']",Darshan Raval,72
148860,5lKZWd6HiSCLfnDGrq9RAm,2742513.0,"['british soul', 'dance pop', 'europop', 'pop', 'post-teen pop', 'talent show', 'urban contemporary']",Leona Lewis,72
144253,2W8yFh0Ga6Yf3jiayVxwkE,2739125.0,"['pop', 'post-teen pop', 'social media pop']",Dove Cameron,72
148855,7fAKtXSdNInWAIf0jVUz65,2736194.0,"['jovem guarda', 'mpb']",Roberto Carlos,72
144255,4bPiOPI4V99cepEftvBYak,2728150.0,"['banda', 'corrido', 'nuevo regional mexicano', 'ranchera', 'regional mexican']",Banda Los Recoditos,72
147730,4NHQUGzhtTLFvgF5SZesLK,2726359.0,"['dance pop', 'electropop', 'metropopolis', 'pop', 'pop rap', 'post-teen pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']",Tove Lo,80
145138,2jnIB6XdLvnJUeNTy5A0J2,2724198.0,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'teen pop']",Why Don't We,78
145821,7qjJw7ZM2ekDSahLXPjIlN,2722447.0,"['filmi', 'tamil pop']",Sid Sriram,74
145539,1DFr97A9HnbV3SKTJFu62M,2718091.0,"['album rock', 'alternative metal', 'hard rock', 'metal', 'rock', 'speed metal']",Motörhead,70
118167,2NjfBq1NflQcKSeiDooVjY,2708158.0,"['australian pop', 'pop']",Tones And I,81
148889,4Ai0pGz6GhQavjzaRhPTvz,2707418.0,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']",DIVINE,71
145161,7CQwac16i1W5ej8YpuL3dv,2702026.0,"['neo mellow', 'pop rock', 'viral pop']",Boyce Avenue,75
144528,0z4gvV4rjIZ9wHck67ucSV,2701496.0,['dance pop'],Akon,84
148892,4fEkbug6kZzzJ8eYX6Kbbp,2700364.0,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",KK,71
144525,3t5xRXzsuZmMDkQzgOX35S,2699875.0,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']",Robin Schulz,84
144771,3egWSWp7Y4FyCKIyvXbw7L,2697794.0,"['italian hip hop', 'italian pop', 'milan indie', 'rap tunisien']",Ghali,68
145156,66lH4jAE7pqPlOlzUKbwA0,2694942.0,"['contemporary country', 'country', 'country dawn', 'country road']",Miranda Lambert,75
145034,1HwM5zlC5qNWhJtM00yXzG,2693147.0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']",DMX,83
107282,2FrLTuXGuFDzQsjKidB03W,2692743.0,"['funk carioca', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",João Neto & Frederico,62
146041,7jefIIksOi1EazgRTfW2Pk,2691346.0,"['album rock', 'art rock', 'beatlesque', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",Electric Light Orchestra,76
142824,1sDVuztNhGcetCLChkleDA,2687477.0,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",Michel Teló,64
144690,4PhdYoQGH8s1xee81dqQOO,2685465.0,"['brazilian reggae', 'brazilian rock', 'reggae tuga']",Natiruts,72
146030,15iVAtD3s3FsQR4w1v6M0P,2677972.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",Chief Keef,76
145935,7IlRNXHjoOCgEAWN5qYksg,2670396.0,"['basshall', 'francoton']",Aya Nakamura,79
142383,03Yb3iBy9GCifXiATEFcit,2665458.0,"['latin talent show', 'mariachi', 'ranchera']",Pepe Aguilar,75
143358,0GF4shudTAFv8ak9eWdd4Y,2665183.0,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",Kishore Kumar,69
128092,2UMj7NCbuqy1yUZmiSYGjJ,2662304.0,"['funk 150 bpm', 'funk carioca']",MC Kevin o Chris,70
107668,14zUHaJZo1mnYtn6IBRaRP,2661910.0,"['latin', 'reggaeton', 'trap latino']",Justin Quiles,87
145430,4iWkwAVzssjb8XgxdoOL6M,2655150.0,"['brazilian rock', 'folk brasileiro', 'mpb', 'nova mpb']",Tiago Iorc,70
143560,1hcdI2N1023RvSwLzTtdsp,2653846.0,"['latin', 'latin alternative', 'latin pop', 'mexican pop', 'rock en espanol', 'veracruz indie']",Natalia Lafourcade,75
103613,06cd30Cv9US973Ika84gDw,2649199.0,"['funk carioca', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",Lucas Lucco,65
144611,1XkoF8ryArs86LZvFOkbyr,2648699.0,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",Mary J. Blige,74
145195,5abSRg0xN1NV3gLbuvX24M,2647138.0,"['arab pop', 'belly dance', 'egyptian pop', 'persian pop', 'rif']",Amr Diab,63
146141,4pejUc4iciQfgdX6OKulQn,2639935.0,"['alternative metal', 'alternative rock', 'blues rock', 'modern rock', 'nu metal', 'palm desert scene', 'rock', 'stoner metal', 'stoner rock']",Queens of the Stone Age,73
1973,35YkpX0zYwHG8vOIhObvxP,2639827.0,"['forro', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",Mano Walter,65
144310,3AuMNF8rQAKOzjYppFNAoB,2636850.0,"['atl hip hop', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",Kelly Rowland,71
142848,6KZDXtSj0SzGOV705nNeh3,2636531.0,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Kid Ink,74
143281,5ZNxiPcbKgaNcBrERMpqeu,2633562.0,"['celtic metal', 'medieval rock', 'rock en espanol', 'spanish folk metal', 'spanish metal']",Mägo de Oz,70
145144,4QFG9KrGWEbr6hNA58CAqE,2615894.0,"['mexican hip hop', 'trap mexicano']",Aleman,77
142265,61JrslREXq98hurYL2hYoc,2612197.0,"['classic bollywood', 'desi pop', 'filmi', 'sufi']",Lata Mangeshkar,70
142015,3yY2gUcIsjMr8hjo51PoJ8,2598906.0,"['madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']",The Smiths,75
144312,6HTUcOExehqydqa7C3usAa,2594602.0,"['argentine rock', 'argentine telepop', 'folklore argentino', 'pop argentino']",Abel Pintos,71
139626,6yJCxee7QumYr820xdIsjo,2593055.0,"['contemporary country', 'country', 'country road', 'modern country rock']",Zac Brown Band,76
144148,20wkVLutqVOYrc0kxFs7rA,2588034.0,"['canadian contemporary r&b', 'pop', 'r&b']",Daniel Caesar,89
146895,5IH6FPUwQTxPSXurCrcIov,2586135.0,"['alt z', 'electropop', 'pop']",Alec Benjamin,80
144773,3X458ddYA2YcVWuVIGGOYe,2585296.0,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",Toni Braxton,68
143271,2CIMQHirSU0MQqyYHq0eOx,2585068.0,"['canadian electronic', 'edm', 'electro house', 'pop dance', 'progressive house']",deadmau5,71
142321,0urTpYCsixqZwgNTkPJOJ4,2584525.0,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary']",Aaliyah,64
145502,0TImkz4nPqjegtVSMZnMRq,2584449.0,"['atl hip hop', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'new jack swing', 'pop', 'pop rap', 'r&b', 'urban contemporary']",TLC,72
143069,3OcvS8PzSGYMBvLdzY6g3e,2583715.0,"['colombian pop', 'latin', 'vallenato', 'vallenato moderno']",Silvestre Dangond,70
144629,1Db5GsIoVWYktPoD2nnPZZ,2582565.0,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'ranchera']",Gloria Trevi,74
145443,2tRsMl4eGxwoNabM08Dm4I,2575790.0,"['album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'power metal', 'rock']",Judas Priest,70
146147,3paGCCtX1Xr4Gx53mSeZuQ,2575260.0,"['k-pop', 'k-pop boy group']",NCT U,73
146854,1wRPtKGflJrBx9BmLsSwlU,2572027.0,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",Pritam,81
147744,5xSx2FM8mQnrfgM1QsHniB,2571510.0,"['latin', 'latin pop', 'latin viral pop', 'mexican pop', 'pop']",Danna Paola,79
145131,46gyXjRIvN1NL1eCB8GBxo,2569497.0,"['modern rock', 'pop punk', 'post-teen pop']",All Time Low,78
145088,0A0FS04o6zMoto8OKPsDwY,2566314.0,"['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",YG,81
114644,7DuTB6wdzqFJGFLSH17k8e,2563076.0,"['pop', 'pop rap', 'social media pop', 'trap queen', 'viral rap']",Bhad Bhabie,68
144711,7bp2lSdh12wcA8LyB1srfJ,2562411.0,"['dance pop', 'pop', 'post-teen pop', 'social media pop']",Sofia Carson,71
126411,5BcAKTbp20cv7tC5VqPFoC,2562381.0,"['dance pop', 'pop', 'pop rap', 'seattle hip hop']",Macklemore & Ryan Lewis,78
126516,1pPmIToKXyGdsCF6LmqLmI,2551573.0,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Rich The Kid,77
143865,6aiCKnIN68hohzU3ZzNq48,2547287.0,['opm'],Sarah Geronimo,62
144187,7nwUJBm0HE4ZxD3f5cy5ok,2541086.0,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",Aretha Franklin,76
142152,3YcBF2ttyueytpXtEzn1Za,2540150.0,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",Incubus,72
143716,1IQ2e1buppatiN1bxUVkrk,2536958.0,"['alternative metal', 'death metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",Slayer,68
145939,0my6Pg4I28dVcZLSpAkqhv,2535899.0,"['banda', 'corrido', 'nuevo regional mexicano', 'regional mexican']",El Fantasma,79
145958,6CwfuxIqcltXDGjfZsMd9A,2535163.0,"['dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'uk alternative pop']",MARINA,78
142849,1EXjXQpDx2pROygh8zvHs4,2524007.0,"['spanish pop', 'spanish pop rock']",Melendi,74
145118,39yVoqm6sYFvvqF1RciUVf,2523901.0,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",Carlos Rivera,79
261574,7vXDAI8JwjW531ouMGbfcp,2521220.0,"['latin pop', 'pop argentino']",TINI,74
145122,2jw70GZXlAI8QzWeY2bgRc,2509112.0,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']",Nelly Furtado,78
142137,5gCRApTajqwbnHHPbr2Fpi,2508611.0,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Juicy J,78
142258,2Kx7MNY7cI1ENniW7vT30N,2508060.0,"['adult standards', 'contemporary vocal jazz', 'jazz pop', 'neo mellow', 'vocal jazz']",Norah Jones,76
225820,3gGUMEwIX6XodWsYEvKSal,2507994.0,"['alabama rap', 'pop rap', 'rap', 'trap', 'vapor trap', 'viral rap']",YBN Nahmir,75
144588,0YC192cP3KPCRWx8zr8MfZ,2503688.0,"['german soundtrack', 'soundtrack']",Hans Zimmer,79
143644,1B0Rp4SWGnFgGCPU5Pju6E,2502170.0,"['funk carioca', 'funk das antigas', 'funk ostentacao', 'funk pop']",Nego do Borel,63
144726,5fJsY7afrbsyzJj9wdzJMh,2497749.0,"['latin', 'latin hip hop', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']","Tito ""El Bambino""",71
143261,3hYtANQYrE6pd2PbtEyTIy,2487034.0,"['corrido', 'norteno', 'regional mexican']",Los Tigres Del Norte,77
142428,5sSzCxHtgL82pYDvx2QyEU,2485310.0,"['filmi', 'tollywood']",Devi Sri Prasad,65
146146,1QOmebWGB6FdFtW7Bo3F0W,2484983.0,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol']",Gustavo Cerati,73
146888,2IMZYfNi21MGqxopj9fWx8,2483918.0,"['r&b en espanol', 'spanish hip hop', 'trap latino', 'urbano espanol']",Rels B,80
143848,7x8nK0m0cP2ksQf0mjWdPS,2482707.0,"['contemporary country', 'country', 'country road', 'modern country rock']",Dierks Bentley,74
142170,3EhbVgyfGd7HkpsagwL9GS,2480157.0,"['album rock', 'blues rock', 'classic rock', 'detroit rock', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",Alice Cooper,68
97892,4ScCswdRlyA23odg9thgIO,2480037.0,"['australian pop', 'dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",Jess Glynne,79
821679,1cYhx7ZOhYoVmnDPb9KMwo,2477827.0,"['funk carioca', 'funk ostentacao', 'funk paulista']",Mc Davi,72
142161,4qwGe91Bz9K2T8jXTZ815W,2473406.0,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']",Janet Jackson,71
144775,4NgfOZCL9Ml67xzM0xzIvC,2472854.0,"['blues rock', 'classic rock', 'psychedelic rock', 'rock']",Janis Joplin,68
144431,2Lxa3SFNEW0alfRvtdXOul,2470651.0,"['corrido', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",Ariel Camacho y Los Plebes Del Rancho,69
144183,5vngPClqofybhPERIqQMYd,2465349.0,"['contemporary country', 'country', 'country road', 'country rock']",George Strait,76
144639,0XK6kT7xcZAlcYrNjOgzJe,2463650.0,['mexican pop'],Carla Morrison,74
144592,26T3LtbuGT1Fu9m0eRq5X3,2459591.0,"['indie rock', 'modern alternative rock', 'modern rock', 'punk blues', 'rock']",Cage The Elephant,79
476231,7rkW85dBwwrJtlHRDkJDAC,2458760.0,"['canadian hip hop', 'melodic rap', 'pop rap', 'rap', 'toronto rap', 'trap']",NAV,84
145816,2AfmfGFbe0A0WsTYm0SDTx,2456936.0,"['k-pop', 'k-pop girl group']",(G)I-DLE,76
145050,3l0CmX0FuQjFxr8SK7Vqag,2454178.0,"['bedroom pop', 'pop']",Clairo,82
142388,0yNSzH5nZmHzeE2xn6Xshb,2453869.0,"['latin', 'latin afrobeat', 'latin alternative', 'latin hip hop', 'puerto rican rock', 'rap conciencia', 'reggaeton', 'rock en espanol', 'tropical']",Calle 13,73
143981,2boacFGRX1WIo7NFS8B0F2,2451518.0,['turkish hip hop'],Gazapizm,68
126465,0iEtIxbK0KxaSlF7G42ZOp,2448692.0,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Metro Boomin,84
143067,1vfezMIyCr4XUdYRaKIKi3,2448021.0,"['dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",Keyshia Cole,70
143864,2Ooa3TrmlskyBftzenv6xQ,2440187.0,"['indonesian folk', 'indonesian indie', 'indonesian pop']",Payung Teduh,62
143591,2UazAtjfzqBF0Nho2awK4z,2436643.0,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",Stone Temple Pilots,71
144507,3hcs9uc56yIGFCSy9leWe7,2432427.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'southern hip hop', 'trap']",Lil Durk,88
173502,3NPpFNZtSTHheNBaWC82rB,2416570.0,"['modern alternative rock', 'modern rock', 'pop', 'pop rock', 'rock', 'stomp pop']",X Ambassadors,78
143034,7t0rwkOPGlDPEhaOcVtOt9,2414939.0,"['irish rock', 'pop rock']",The Cranberries,76
143119,28Qbi9jTj2eej21P2mImZI,2412043.0,"['azeri rap', 'turkish hip hop']",Ceza,65
142583,4F84IBURUo98rz4r61KF70,2412037.0,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'indie rock', 'modern blues rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']",The White Stripes,75
147062,7yjRUA0Iz3VI4Kqa5oPJZK,2411704.0,"['latin viral pop', 'reggaeton mexicano']",Jd Pantoja,65
148884,5pBMkZNIlbGTH3hrsQJqAa,2409271.0,"['funk carioca', 'funk ostentacao', 'funk paulista']",Mc Kevin,71
146038,6AcOTCYBMvjKYy4zms0kaC,2402934.0,"['banda', 'corrido', 'ranchera', 'regional mexican']",Banda El Recodo,76
107431,2ODbg2404zUzTi02qIPEjB,2400879.0,"['cali rap', 'dfw rap', 'meme rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']",Tay-K,68
121514,6B5c4sch27tWHAGdarpPaW,2398889.0,"['alternative metal', 'nu metal', 'post-grunge', 'south african rock']",Seether,74
143256,12vb80Km0Ew53ABfJOepVz,2398789.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Ñengo Flow,81
145254,4TK1gDgb7QKoPFlzRrBRgR,2396780.0,"['argentine rock', 'latin', 'latin alternative', 'latin pop', 'latin rock', 'mexican pop', 'rock en espanol', 'ska argentino']",Los Enanitos Verdes,73
142384,7KMqksf0UMdyA0UCf4R3ux,2383831.0,"['neo mellow', 'pop', 'pop rock']",James Blunt,75
145159,1zuJe6b1roixEKMOtyrEak,2377393.0,"['disco', 'new wave pop', 'soft rock']",Tina Turner,75
144511,5fMUXHkw8R8eOP2RNVYEZX,2376451.0,"['bmore', 'dance pop', 'edm', 'moombahton', 'ninja', 'pop', 'pop dance', 'tropical house']",Diplo,87
145269,47zz7sob9NUcODy0BTDvKx,2375614.0,"['british soul', 'neo soul', 'sophisti-pop']",Sade,73
142153,4xXCRXOfQKQ2gjWxNhNzYW,2375025.0,"['adult standards', 'mellow gold', 'soft rock']",Air Supply,72
143029,7y97mc3bZRFXzT2szRM4L4,2372223.0,"['classical', 'early romantic era', 'polish classical']",Frédéric Chopin,77
273907,4fdCGYM7dtJLa3LvR1ccto,2367469.0,"['adoracao', 'brazilian gospel']",Gabriela Rocha,70
145421,1KXTegXtnCPKXjRaX1llcD,2363729.0,"['turkish hip hop', 'turkish trap']",Sagopa Kajmer,70
143098,0ygQsC5td2maGmglpzd7tp,2362223.0,['indonesian pop'],Rossa,64
143535,2aKyKSggb31Kw9s9i3iXoo,2357705.0,"['adoracao', 'brazilian gospel']",Aline Barros,66
147075,3PAwspMN27PDm81WwXDsMf,2356751.0,"['latin', 'latin hip hop', 'latin pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'reggaeton flow', 'trap latino', 'tropical']",Reykon,65
104069,5RR0MLwcjc87wjSw2JYdwx,2350076.0,"['k-pop', 'k-pop girl group']",MOMOLAND,62
230037,1EowJ1WwkMzkCkRomFhui7,2346815.0,"['j-pop', 'j-poprock', 'j-rock', 'japanese emo', 'visual kei']",RADWIMPS,74
144662,3iDD7bnsjL9J4fO298r0L0,2345265.0,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']",Chicago,72
142268,6RTC1abMgBC7Krg6qJQHJh,2344232.0,"['anadolu rock', 'karadeniz turkuleri', 'turkish alternative', 'turkish alternative rock', 'turkish rock']",Duman,70
143610,6rs1KAoQnFalSqSU4LTh8g,2343832.0,"['j-pop', 'j-rock']",back number,69
122033,4m4SfDVbF5wxrwEjDKgi4k,2343826.0,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'social media pop', 'talent show', 'viral pop']",Cher Lloyd,67
145936,10exVja0key0uqUkk6LJRT,2341085.0,"['folk-pop', 'modern rock', 'pop', 'pop rock']",Vance Joy,79
121991,6AUl0ykLLpvTktob97x9hO,2333302.0,"['detroit hip hop', 'detroit trap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Tee Grizzley,74
145560,5lHRUCqkQZCIWeX7xG4sYT,2328107.0,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Rich Homie Quan,70
145268,3SUT1jjM5hzZj9TLfLZGIP,2325809.0,"['latin', 'latin hip hop', 'rap boricua', 'reggaeton', 'trap latino', 'tropical']",Tego Calderon,73
142167,6AiX12wXdXFoGJ2vk8zBjy,2325222.0,"['filmi', 'kollywood', 'tamil pop']",Yuvan Shankar Raja,69
143838,6Wr3hh341P84m3EI8qdn9O,2321947.0,"['chicago hardcore', 'chicago punk', 'hardcore punk', 'pop punk', 'punk']",Rise Against,75
56445,3hN3iJMbbBmqBSAMx5veDa,2313612.0,"['italian adult pop', 'italian pop']",Ultimo,69
144557,20qISvAhX20dpIbOOzGK3q,2311740.0,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']",Nas,77
107082,0GgY7hjMoGDsX8ZDe2mwds,2309390.0,"['francoton', 'french hip hop', 'pop urbaine', 'rap algerien', 'rap tunisien']",Soolking,73
142853,5l8VQNuIg0turYE1VtM9zV,2308129.0,"['canadian singer-songwriter', 'folk', 'folk rock', 'melancholia', 'permanent wave', 'singer-songwriter']",Leonard Cohen,70
145251,60uh2KYYSCqAgJNxcU4DA0,2304946.0,"['latin', 'latin alternative', 'latin pop', 'latin rock', 'mexican pop', 'rock en espanol', 'spanish rock']",Hombres G,73
143976,1fBCIkoPOPCDLUxGuWNvyo,2302303.0,"['album rock', 'glam metal', 'hard rock', 'rock']",Poison,68
144705,7iWiAD5LLKyiox2grgfmUT,2294254.0,"['alternative metal', 'melodic metalcore', 'metalcore', 'nu metal', 'pop punk', 'uk metalcore', 'welsh metal']",Bullet For My Valentine,71
147758,25uiPmTg16RbhZWAqwLBy5,2293725.0,"['art pop', 'candy pop', 'dance pop', 'electropop', 'escape room', 'hyperpop', 'metropopolis', 'pop', 'post-teen pop', 'uk pop']",Charli XCX,78
144638,29SeiO68HQHBs7pDdWOvvX,2290471.0,"['latin christian', 'rock cristiano']",Jesús Adrián Romero,74
145551,2OHKEe204spO7G7NcbeO2o,2287526.0,"['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Ñejo,70
148896,1OPqAyxsQc8mcRmoNBAnVk,2285780.0,"['desi pop', 'modern bollywood']",Dhvani Bhanushali,70
144556,3jOstUTkEu2JkjvRdBA5Gu,2285429.0,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'pop rock', 'rock']",Weezer,77
143117,30b9WulBM8sFuBo17nNq9c,2284844.0,"['k-pop', 'k-rap']",G-DRAGON,65
144688,3CkvROUTQ6nRi9yQOcsB50,2284832.0,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",Genesis,72
97877,2XnBwblw31dfGnspMIwgWz,2281683.0,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",Axwell /\ Ingrosso,71
107328,0ZHPrnImGh4re3TbSNkoZl,2280640.0,"['spanish hip hop', 'spanish pop']",Beret,75
142263,7Hf9AwMO37bSdxHb0FBGmO,2279788.0,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'ranchera', 'rock en espanol']",Alejandra Guzman,71
144910,2yMN0IP20GOaN6q0p0zL5k,2276800.0,['turkish pop'],Tarkan,67
146017,1o2NpYGqHiCq7FoiYdyd1x,2271615.0,"['alt z', 'dance pop', 'electropop', 'indie cafe pop', 'indie poptimism', 'modern rock', 'pop', 'pop rap', 'post-teen pop', 'talent show']",Bea Miller,76
142144,5c4wQaXkNDqSOTjqX4ExAu,2271320.0,"['banda', 'corrido', 'mariachi', 'ranchera', 'regional mexican']",Jenni Rivera,75
145039,716NhGYqD1jl2wI1Qkgq36,2270177.0,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino']",Bizarrap,83
1044261,5q8HGNo0BjLWaTAhRtbwxa,2269822.0,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",Brantley Gilbert,71
144420,3LKXWvXFWrkwUzJWxzwVpW,2268937.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'relaxative', 'trap latino', 'tropical']",Tony Dize,70
142511,2XHTklRsNMOOQT56Zm3WS4,2268856.0,"['opm', 'pinoy reggae', 'pinoy rock']",Parokya Ni Edgar,67
144607,2elBjNSdBE2Y3f0j1mjrql,2264501.0,"['c-pop', 'mandopop', 'taiwan pop', 'zhongguo feng']",Jay Chou,74
126447,2GwILMQr37VYZiTgC5fXUq,2262952.0,"['dangdut', 'dangdut koplo', 'dangdut remix', 'javanese dangdut', 'lagu jawa']",Nella Kharisma,59
216209,2hRQKC0gqlZGPrmUKbcchR,2259111.0,"['k-pop', 'k-pop boy group']",SHINee,73
